cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,nombre_completo,es_colonia_formal,sin_geometria,geom_type,fecha_procesamiento
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-087,PUEBLO SANTA CRUZ ACALPIXCA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTA CRUZ ACALPIXCA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-088,PUEBLO SANTA CRUZ XOCHITEPEC,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTA CRUZ XOCHITEPEC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-089,PUEBLO SANTA MARIA NATIVITAS,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTA MARIA NATIVITAS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-090,PUEBLO SANTA MARIA TEPEPAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTA MARIA TEPEPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-091,PUEBLO SANTIAGO TEPALCATLALPAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTIAGO TEPALCATLALPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-092,PUEBLO SANTIAGO TEPALCATLALPAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTIAGO TEPALCATLALPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-093,PUEBLO SANTIAGO TEPALCATLALPAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTIAGO TEPALCATLALPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-094,PUEBLO SANTIAGO TEPALCATLALPAN U H RCDA DEL SUR,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTIAGO TEPALCATLALPAN U H RCDA DEL SUR (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-095,QUIRINO MENDOZA,COLONIA,XOCHIMILCO > QUIRINO MENDOZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-096,RANCHO TEJOMULCO,COLONIA,XOCHIMILCO > RANCHO TEJOMULCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-097,RINCONADA COAPA,COLONIA,XOCHIMILCO > RINCONADA COAPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-098,ROSARIO TLALI,COLONIA,XOCHIMILCO > ROSARIO TLALI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-099,SAN BARTOLO EL CHICO,COLONIA,XOCHIMILCO > SAN BARTOLO EL CHICO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-100,SAN FELIPE,COLONIA,XOCHIMILCO > SAN FELIPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-101,SAN ISIDRO,COLONIA,XOCHIMILCO > SAN ISIDRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-102,SAN JERONIMO,COLONIA,XOCHIMILCO > SAN JERONIMO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-103,SAN JUAN TEPEPAN,COLONIA,XOCHIMILCO > SAN JUAN TEPEPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-104,SAN LORENZO LA CEBADA,COLONIA,XOCHIMILCO > SAN LORENZO LA CEBADA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-105,SAN LUCAS ORIENTE,COLONIA,XOCHIMILCO > SAN LUCAS ORIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-106,SAN LUCAS ORIENTE,COLONIA,XOCHIMILCO > SAN LUCAS ORIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-107,SANTA CRUZ CHAVARRIETA,COLONIA,XOCHIMILCO > SANTA CRUZ CHAVARRIETA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-108,SANTA CRUZ DE GUADALUPE,COLONIA,XOCHIMILCO > SANTA CRUZ DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-109,SANTA INES,COLONIA,XOCHIMILCO > SANTA INES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-110,SANTIAGUITO,COLONIA,XOCHIMILCO > SANTIAGUITO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-111,TABLAS DE SAN LORENZO,COLONIA,XOCHIMILCO > TABLAS DE SAN LORENZO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-112,TEXMIC,COLONIA,XOCHIMILCO > TEXMIC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-113,TIERRA NUEVA,COLONIA,XOCHIMILCO > TIERRA NUEVA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-114,VALLE DE SANTA MARIA,COLONIA,XOCHIMILCO > VALLE DE SANTA MARIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-115,XOCHIPILLI,COLONIA,XOCHIMILCO > XOCHIPILLI (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-001,8 DE AGOSTO,COLONIA,BENITO JUÁREZ > 8 DE AGOSTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-002,ACACIAS,COLONIA,BENITO JUÁREZ > ACACIAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-003,ACTIPAN,COLONIA,BENITO JUÁREZ > ACTIPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-004,ALAMOS,COLONIA,BENITO JUÁREZ > ALAMOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-005,ALBERT,COLONIA,BENITO JUÁREZ > ALBERT (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-006,AMERICAS UNIDAS,COLONIA,BENITO JUÁREZ > AMERICAS UNIDAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-007,AMPLIACION NAPOLES,COLONIA,BENITO JUÁREZ > AMPLIACION NAPOLES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-008,ATENOR SALAS,COLONIA,BENITO JUÁREZ > ATENOR SALAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-009,CIUDAD DE LOS DEPORTES,COLONIA,BENITO JUÁREZ > CIUDAD DE LOS DEPORTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-010,CREDITO CONSTRUCTOR,COLONIA,BENITO JUÁREZ > CREDITO CONSTRUCTOR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-011,DEL CARMEN,COLONIA,BENITO JUÁREZ > DEL CARMEN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-012,DEL LAGO,COLONIA,BENITO JUÁREZ > DEL LAGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-013,DEL VALLE CENTRO,COLONIA,BENITO JUÁREZ > DEL VALLE CENTRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-014,DEL VALLE NORTE,COLONIA,BENITO JUÁREZ > DEL VALLE NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-015,DEL VALLE SUR,COLONIA,BENITO JUÁREZ > DEL VALLE SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-016,ERMITA,COLONIA,BENITO JUÁREZ > ERMITA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-017,EXTREMADURA INSURGENTES,COLONIA,BENITO JUÁREZ > EXTREMADURA INSURGENTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-018,GENERAL PEDRO MA ANAYA,COLONIA,BENITO JUÁREZ > GENERAL PEDRO MA ANAYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-019,INDEPENDENCIA,COLONIA,BENITO JUÁREZ > INDEPENDENCIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-020,INSURGENTES MIXCOAC,COLONIA,BENITO JUÁREZ > INSURGENTES MIXCOAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-021,INSURGENTES SAN BORJA,COLONIA,BENITO JUÁREZ > INSURGENTES SAN BORJA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-022,IZTACCIHUATL,COLONIA,BENITO JUÁREZ > IZTACCIHUATL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-023,JOSEFA ORTIZ DE DOMINGUEZ,COLONIA,BENITO JUÁREZ > JOSEFA ORTIZ DE DOMINGUEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-024,LETRAN VALLE,COLONIA,BENITO JUÁREZ > LETRAN VALLE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-025,MERCED GOMEZ,COLONIA,BENITO JUÁREZ > MERCED GOMEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-026,MIGUEL ALEMAN,COLONIA,BENITO JUÁREZ > MIGUEL ALEMAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-027,MIRAVALLE,COLONIA,BENITO JUÁREZ > MIRAVALLE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-028,MIXCOAC,COLONIA,BENITO JUÁREZ > MIXCOAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-029,MODERNA,COLONIA,BENITO JUÁREZ > MODERNA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-030,NAPOLES,COLONIA,BENITO JUÁREZ > NAPOLES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-031,NARVARTE ORIENTE,COLONIA,BENITO JUÁREZ > NARVARTE ORIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-032,NARVARTE PONIENTE,COLONIA,BENITO JUÁREZ > NARVARTE PONIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-033,NATIVITAS,COLONIA,BENITO JUÁREZ > NATIVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-034,NIÑOS HEROES,COLONIA,BENITO JUÁREZ > NIÑOS HEROES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-035,NOCHE BUENA,COLONIA,BENITO JUÁREZ > NOCHE BUENA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-036,PERIODISTA,COLONIA,BENITO JUÁREZ > PERIODISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-037,PIEDAD NARVARTE,COLONIA,BENITO JUÁREZ > PIEDAD NARVARTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-038,PORTALES NORTE,COLONIA,BENITO JUÁREZ > PORTALES NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-039,PORTALES ORIENTE,COLONIA,BENITO JUÁREZ > PORTALES ORIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-040,PORTALES SUR,COLONIA,BENITO JUÁREZ > PORTALES SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-041,POSTAL,COLONIA,BENITO JUÁREZ > POSTAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-042,RESIDENCIAL EMPERADORES,COLONIA,BENITO JUÁREZ > RESIDENCIAL EMPERADORES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-043,SAN JOSE INSURGENTES,COLONIA,BENITO JUÁREZ > SAN JOSE INSURGENTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-044,SAN JUAN,COLONIA,BENITO JUÁREZ > SAN JUAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-045,SAN PEDRO DE LOS PINOS,COLONIA,BENITO JUÁREZ > SAN PEDRO DE LOS PINOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-046,SAN SIMON TICUMAC,COLONIA,BENITO JUÁREZ > SAN SIMON TICUMAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-047,SANTA CRUZ ATOYAC,COLONIA,BENITO JUÁREZ > SANTA CRUZ ATOYAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-048,SANTA MARIA NONOALCO,COLONIA,BENITO JUÁREZ > SANTA MARIA NONOALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-049,TLACOQUEMECATL,COLONIA,BENITO JUÁREZ > TLACOQUEMECATL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-050,VERTIZ NARVARTE,COLONIA,BENITO JUÁREZ > VERTIZ NARVARTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-051,VILLA DE CORTES,COLONIA,BENITO JUÁREZ > VILLA DE CORTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-052,XOCO,COLONIA,BENITO JUÁREZ > XOCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,014,BENITO JUÁREZ,014-053,ZACAHUITZCO,COLONIA,BENITO JUÁREZ > ZACAHUITZCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-001,ALGARIN,COLONIA,CUAUHTÉMOC > ALGARIN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-002,AMPL. ASTURIAS,COLONIA,CUAUHTÉMOC > AMPL. ASTURIAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-003,ASTURIAS,COLONIA,CUAUHTÉMOC > ASTURIAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-004,ATLAMPA,COLONIA,CUAUHTÉMOC > ATLAMPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-005,BUENAVISTA,COLONIA,CUAUHTÉMOC > BUENAVISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-006,BUENOS AIRES,COLONIA,CUAUHTÉMOC > BUENOS AIRES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-007,CENTRO,COLONIA,CUAUHTÉMOC > CENTRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-008,CONDESA,COLONIA,CUAUHTÉMOC > CONDESA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-009,CUAUHTEMOC,COLONIA,CUAUHTÉMOC > CUAUHTEMOC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-010,DOCTORES,COLONIA,CUAUHTÉMOC > DOCTORES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-011,ESPERANZA,COLONIA,CUAUHTÉMOC > ESPERANZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-012,EX HIPODROMO DE PERALVILLO,COLONIA,CUAUHTÉMOC > EX HIPODROMO DE PERALVILLO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-013,FELIPE PESCADOR,COLONIA,CUAUHTÉMOC > FELIPE PESCADOR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-014,GUERRERO,COLONIA,CUAUHTÉMOC > GUERRERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-015,HIPODROMO,COLONIA,CUAUHTÉMOC > HIPODROMO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-016,HIPODROMO CONDESA,COLONIA,CUAUHTÉMOC > HIPODROMO CONDESA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-017,JUAREZ,COLONIA,CUAUHTÉMOC > JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-018,MAZA,COLONIA,CUAUHTÉMOC > MAZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-019,MORELOS,COLONIA,CUAUHTÉMOC > MORELOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-020,NONOALCO TLATELOLCO,COLONIA,CUAUHTÉMOC > NONOALCO TLATELOLCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-021,OBRERA,COLONIA,CUAUHTÉMOC > OBRERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-022,PAULINO NAVARRO,COLONIA,CUAUHTÉMOC > PAULINO NAVARRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-023,PERALVILLO,COLONIA,CUAUHTÉMOC > PERALVILLO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-024,ROMA NORTE,COLONIA,CUAUHTÉMOC > ROMA NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-025,ROMA SUR,COLONIA,CUAUHTÉMOC > ROMA SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-026,SAN RAFAEL,COLONIA,CUAUHTÉMOC > SAN RAFAEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-027,SAN SIMON TOLNAHUAC,COLONIA,CUAUHTÉMOC > SAN SIMON TOLNAHUAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-028,SANTA MARIA INSURGENTES,COLONIA,CUAUHTÉMOC > SANTA MARIA INSURGENTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-029,SANTA MARIA LA RIBERA,COLONIA,CUAUHTÉMOC > SANTA MARIA LA RIBERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-030,TABACALERA,COLONIA,CUAUHTÉMOC > TABACALERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-031,TRANSITO,COLONIA,CUAUHTÉMOC > TRANSITO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-032,VALLE GOMEZ,COLONIA,CUAUHTÉMOC > VALLE GOMEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,015,CUAUHTÉMOC,015-033,VISTA ALEGRE,COLONIA,CUAUHTÉMOC > VISTA ALEGRE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-001,10 DE ABRIL,COLONIA,MIGUEL HIDALGO > 10 DE ABRIL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-002,16 DE SEPTIEMBRE,COLONIA,MIGUEL HIDALGO > 16 DE SEPTIEMBRE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-003,5 DE MAYO,COLONIA,MIGUEL HIDALGO > 5 DE MAYO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-004,AGRICULTURA,COLONIA,MIGUEL HIDALGO > AGRICULTURA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-005,AHUEHUETES ANAHUAC,COLONIA,MIGUEL HIDALGO > AHUEHUETES ANAHUAC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-006,AMERICA,COLONIA,MIGUEL HIDALGO > AMERICA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-007,AMPLIACION DANIEL GARZA,COLONIA,MIGUEL HIDALGO > AMPLIACION DANIEL GARZA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-008,AMPLIACION GRANADA,COLONIA,MIGUEL HIDALGO > AMPLIACION GRANADA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-009,AMPLIACION POPO,COLONIA,MIGUEL HIDALGO > AMPLIACION POPO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-010,AMPLIACION TORRE BLANCA,COLONIA,MIGUEL HIDALGO > AMPLIACION TORRE BLANCA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-011,ANAHUAC I SECCION,COLONIA,MIGUEL HIDALGO > ANAHUAC I SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-012,ANAHUAC II SECCION,COLONIA,MIGUEL HIDALGO > ANAHUAC II SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-013,ANZURES,COLONIA,MIGUEL HIDALGO > ANZURES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-014,ANZURES,COLONIA,MIGUEL HIDALGO > ANZURES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-015,ARGENTINA ANTIGUA,COLONIA,MIGUEL HIDALGO > ARGENTINA ANTIGUA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-016,ARGENTINA PONIENTE,COLONIA,MIGUEL HIDALGO > ARGENTINA PONIENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-017,BOSQUE DE CHAPULTEPEC I SECCION,COLONIA,MIGUEL HIDALGO > BOSQUE DE CHAPULTEPEC I SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-018,BOSQUE DE CHAPULTEPEC II SECCION,COLONIA,MIGUEL HIDALGO > BOSQUE DE CHAPULTEPEC II SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-019,BOSQUE DE CHAPULTEPEC III SECCION,COLONIA,MIGUEL HIDALGO > BOSQUE DE CHAPULTEPEC III SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-020,BOSQUE DE LAS LOMAS,COLONIA,MIGUEL HIDALGO > BOSQUE DE LAS LOMAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,016,MIGUEL HIDALGO,016-021,CUAUHTEMOC PENSIL,COLONIA,MIGUEL HIDALGO > CUAUHTEMOC PENSIL (COLONIA),True,False,Polygon,2026-07-05
