alcaldia_catalogo,colonia_catalogo,total_incidencias,total_delitos,total_alumbrado,total_delitos_nocturnos,out_iqr_total_incidencias,out_zscore_total_incidencias,out_iqr_total_delitos,out_zscore_total_delitos,out_iqr_total_alumbrado,out_zscore_total_alumbrado,out_iqr_total_delitos_nocturnos,out_zscore_total_delitos_nocturnos,anomaly_score,out_isoforest,out_iqr_any,out_zscore_any,outlier_consenso
Iztapalapa,Barrio San Simon Culhuacan,10,22,0.0,5.0,False,False,False,False,False,False,False,False,0.21754575305542634,False,False,False,False
Iztapalapa,Barrio Santa Barbara,37,155,0.0,37.0,False,False,False,False,False,False,False,False,0.13767040396103558,False,False,False,False
Iztapalapa,Barrio Tula,13,6,2.0,3.0,False,False,False,False,False,False,False,False,0.16960667843618515,False,False,False,False
Iztapalapa,Bellavista,37,17,0.0,6.0,False,False,False,False,False,False,False,False,0.19400933522488156,False,False,False,False
Iztapalapa,Benito Juarez,5,6,0.0,3.0,False,False,False,False,False,False,False,False,0.20108629619723117,False,False,False,False
Iztapalapa,Buenavista,1187,249,3.0,73.0,True,True,True,False,False,False,True,False,-0.11183411537262922,True,True,True,True
Iztapalapa,Cacama,75,62,1.0,13.0,True,False,False,False,False,False,False,False,0.16427126972728234,False,True,False,False
Iztapalapa,Campestre Potrero,89,111,1.0,39.0,True,False,False,False,False,False,False,False,0.12605979260948447,False,True,False,False
Iztapalapa,Cananea,12,22,0.0,10.0,False,False,False,False,False,False,False,False,0.2154666822706634,False,False,False,False
Iztapalapa,Carlos Hank Gonzalez,520,50,2.0,15.0,True,False,False,False,False,False,False,False,0.01358714274703543,False,True,False,False
Iztapalapa,Carlos Jonguitud Barrios,7,19,0.0,5.0,False,False,False,False,False,False,False,False,0.21661055714132293,False,False,False,False
Iztapalapa,Casa Blanca,47,31,0.0,8.0,False,False,False,False,False,False,False,False,0.1888800152879751,False,False,False,False
Iztapalapa,Celoalliotli,62,95,1.0,23.0,True,False,False,False,False,False,False,False,0.1663101206028469,False,True,False,False
Iztapalapa,Central De Abasto,23,533,0.0,120.0,False,False,True,False,False,False,True,False,-0.04749788031966207,True,True,False,True
Iztapalapa,Cerro De La Estrella,631,203,0.0,59.0,True,True,False,False,False,False,False,False,-0.057789335274845754,True,True,True,True
Iztapalapa,Chinampac De Juarez,134,528,0.0,117.0,True,False,True,False,False,False,True,False,-0.06583580884685669,True,True,False,True
Iztapalapa,Citlalli,352,104,0.0,33.0,True,False,False,False,False,False,False,False,0.0310803222082644,False,True,False,False
Iztapalapa,Colonial Iztapalapa,30,17,0.0,3.0,False,False,False,False,False,False,False,False,0.18915498485817567,False,False,False,False
Iztapalapa,Consejo Agrarista Mexicano,645,201,0.0,62.0,True,True,False,False,False,False,True,False,-0.0632979885872893,True,True,True,True
Iztapalapa,Constitucion De 1917,174,219,10.0,72.0,True,False,True,False,True,False,True,False,-0.028728627503808446,True,True,False,True
Iztapalapa,Coop Allapetlalli,2,12,0.0,3.0,False,False,False,False,False,False,False,False,0.2080601168416794,False,False,False,False
Iztapalapa,Cuchilla Del Moral,40,27,0.0,8.0,False,False,False,False,False,False,False,False,0.1963471101218724,False,False,False,False
Iztapalapa,Degollado,59,11,0.0,1.0,False,False,False,False,False,False,False,False,0.14664687661012782,False,False,False,False
Iztapalapa,Degollado-Mexicatlalli,42,72,0.0,24.0,False,False,False,False,False,False,False,False,0.17930062882321296,False,False,False,False
Iztapalapa,Desarrollo Urbano Quetzalcoatl,735,458,7.0,136.0,True,True,True,False,True,False,True,False,-0.1381640028954093,True,True,True,True
Iztapalapa,Dr Alfonso Ortiz Tirado,59,160,0.0,27.0,False,False,False,False,False,False,False,False,0.12378082028505599,False,False,False,False
Iztapalapa,Ejercito De Agua Prieta,53,148,3.0,51.0,False,False,False,False,False,False,False,False,0.12801006613585392,False,False,False,False
Iztapalapa,Ejercito De Oriente,107,70,1.0,19.0,True,False,False,False,False,False,False,False,0.1446501673395097,False,True,False,False
Iztapalapa,Ejercito De Oriente Zona Peñon,29,205,1.0,67.0,False,False,False,False,False,False,True,False,0.10918944805940572,False,True,False,False
Iztapalapa,El Eden,231,8,0.0,2.0,True,False,False,False,False,False,False,False,0.05880014126516997,False,True,False,False
Iztapalapa,El Manto,401,89,1.0,32.0,True,False,False,False,False,False,False,False,0.0323436153350527,False,True,False,False
Iztapalapa,El Mirador,4,28,1.0,9.0,False,False,False,False,False,False,False,False,0.21040542440460536,False,False,False,False
Iztapalapa,El Molino,163,25,1.0,8.0,True,False,False,False,False,False,False,False,0.1056923490585982,False,True,False,False
Iztapalapa,El Molino Tezonco,592,51,1.0,21.0,True,True,False,False,False,False,False,False,0.00395682481873727,False,True,True,True
Iztapalapa,El Paraiso,38,124,0.0,34.0,False,False,False,False,False,False,False,False,0.15730352872975245,False,False,False,False
Iztapalapa,El Prado,15,29,0.0,6.0,False,False,False,False,False,False,False,False,0.2120327036753944,False,False,False,False
Iztapalapa,El Retoño,52,100,0.0,25.0,False,False,False,False,False,False,False,False,0.1615654148223975,False,False,False,False
Iztapalapa,El Rodeo,38,34,0.0,13.0,False,False,False,False,False,False,False,False,0.19947037927718675,False,False,False,False
Iztapalapa,El Rosario,111,63,2.0,20.0,True,False,False,False,False,False,False,False,0.13628063469821228,False,True,False,False
Iztapalapa,El Santuario,38,44,1.0,19.0,False,False,False,False,False,False,False,False,0.1914379094547543,False,False,False,False
Iztapalapa,El Sifon,83,105,1.0,33.0,True,False,False,False,False,False,False,False,0.14270332823603638,False,True,False,False
Iztapalapa,El Triangulo,1559,18,0.0,6.0,True,True,False,False,False,False,False,False,-0.10451948460619287,True,True,True,True
Iztapalapa,El Triunfo,51,40,0.0,10.0,False,False,False,False,False,False,False,False,0.18273108888515932,False,False,False,False
Iztapalapa,El Vergel,123,135,1.0,38.0,True,False,False,False,False,False,False,False,0.11137446383296351,False,True,False,False
Iztapalapa,Ermita Zaragoza,216,247,2.0,66.0,True,False,True,False,False,False,True,False,0.03163481451158057,False,True,False,False
Iztapalapa,Escuadron 201,134,145,1.0,38.0,True,False,False,False,False,False,False,False,0.10263513263573337,False,True,False,False
Iztapalapa,Estado De Veracruz,3,2,0.0,0.0,False,False,False,False,False,False,False,False,0.17029805636082013,False,False,False,False
Iztapalapa,Estrella Culhuacan,7,19,0.0,5.0,False,False,False,False,False,False,False,False,0.21661055714132293,False,False,False,False
Iztapalapa,Estrella Del Sur,126,57,0.0,13.0,True,False,False,False,False,False,False,False,0.1316887629085301,False,True,False,False
Iztapalapa,Eva Samano De Lopez Mateos,5,20,0.0,9.0,False,False,False,False,False,False,False,False,0.21717947169555712,False,False,False,False
Iztapalapa,Francisco Villa,351,88,1.0,30.0,True,False,False,False,False,False,False,False,0.054130818252217994,False,True,False,False
Iztapalapa,Fuego Nuevo,451,86,0.0,34.0,True,False,False,False,False,False,False,False,0.007855476404170725,False,True,False,False
Iztapalapa,Granjas De San Antonio,88,108,0.0,31.0,True,False,False,False,False,False,False,False,0.13129030475802655,False,True,False,False
Iztapalapa,Granjas Esmeralda,21,68,1.0,19.0,False,False,False,False,False,False,False,False,0.20266771749731127,False,False,False,False
Iztapalapa,Granjas Estrella,295,52,1.0,13.0,True,False,False,False,False,False,False,False,0.07798385668674612,False,True,False,False
Iztapalapa,Guadalupe Del Moral,141,171,2.0,41.0,True,False,False,False,False,False,False,False,0.08876403906273317,False,True,False,False
Iztapalapa,Heroes De Churubusco,30,51,1.0,13.0,False,False,False,False,False,False,False,False,0.20049858544473192,False,False,False,False
Iztapalapa,Insurgentes,157,44,0.0,14.0,True,False,False,False,False,False,False,False,0.1196231829674172,False,True,False,False
Iztapalapa,Ixtlahuacan,569,100,3.0,34.0,True,False,False,False,False,False,False,False,-0.015681693886809955,True,True,False,True
Iztapalapa,Jacarandas,46,81,0.0,27.0,False,False,False,False,False,False,False,False,0.1715057878894125,False,False,False,False
Iztapalapa,Jardines De Churubusco,22,16,0.0,5.0,False,False,False,False,False,False,False,False,0.2029340766322954,False,False,False,False
Iztapalapa,Jardines De San Lorenzo Tezonco,33,47,2.0,11.0,False,False,False,False,False,False,False,False,0.18717508213758266,False,False,False,False
Iztapalapa,Jose Lopez Portillo,307,190,1.0,60.0,True,False,False,False,False,False,False,False,0.027751134152426138,False,True,False,False
Iztapalapa,Jose Maria Morelos Y Pavon,5,19,1.0,5.0,False,False,False,False,False,False,False,False,0.21018856776799055,False,False,False,False
Iztapalapa,Juan Escutia,61,387,7.0,113.0,True,False,True,False,True,False,True,False,0.003457676178887925,False,True,False,False
Iztapalapa,Justo Sierra,9,10,0.0,4.0,False,False,False,False,False,False,False,False,0.20782607736717867,False,False,False,False
Iztapalapa,La Era,137,69,0.0,22.0,True,False,False,False,False,False,False,False,0.11935395683012445,False,True,False,False
Iztapalapa,La Esperanza,46,197,0.0,65.0,False,False,False,False,False,False,True,False,0.09194802936420454,False,True,False,False
Iztapalapa,La Estacion,18,9,0.0,4.0,False,False,False,False,False,False,False,False,0.19547715073086674,False,False,False,False
Iztapalapa,La Planta,45,40,0.0,16.0,False,False,False,False,False,False,False,False,0.1851966451494697,False,False,False,False
Iztapalapa,Las Arboledas,4,1,0.0,0.0,False,False,False,False,False,False,False,False,0.1648541655051019,False,False,False,False
Iztapalapa,Las Peñas,200,74,0.0,25.0,True,False,False,False,False,False,False,False,0.09822886584568707,False,True,False,False
Iztapalapa,Leyes De Reforma 1A Seccion,34,94,0.0,27.0,False,False,False,False,False,False,False,False,0.17810003457738133,False,False,False,False
Iztapalapa,Leyes De Reforma 2A Seccion,64,30,1.0,12.0,True,False,False,False,False,False,False,False,0.17256121625285287,False,True,False,False
Iztapalapa,Leyes De Reforma 3A Seccion,1025,297,0.0,82.0,True,True,True,False,False,False,True,False,-0.12808390550671078,True,True,True,True
Iztapalapa,Lomas De La Estancia,124,161,1.0,60.0,True,False,False,False,False,False,False,False,0.0827030961678763,False,True,False,False
Iztapalapa,Lomas De San Lorenzo,151,442,6.0,106.0,True,False,True,False,True,False,True,False,-0.03493700552334078,True,True,False,True
Iztapalapa,Lomas De Sta Cruz,31,27,0.0,10.0,False,False,False,False,False,False,False,False,0.20108623048200125,False,False,False,False
Iztapalapa,Lomas De Zaragoza,61,112,0.0,39.0,True,False,False,False,False,False,False,False,0.13560870879622317,False,True,False,False
Iztapalapa,Lomas El Manto,24,12,0.0,4.0,False,False,False,False,False,False,False,False,0.19358012332391245,False,False,False,False
Iztapalapa,Lomas Estrella,73,134,3.0,31.0,True,False,False,False,False,False,False,False,0.12895725528736413,False,True,False,False
Iztapalapa,Los Angeles,200,224,3.0,68.0,True,False,True,False,False,False,True,False,0.034454525302749506,False,True,False,False
Iztapalapa,Los Angeles Apanoaya,48,31,0.0,10.0,False,False,False,False,False,False,False,False,0.1860535553110793,False,False,False,False
Iztapalapa,Los Cipreses,8,17,0.0,5.0,False,False,False,False,False,False,False,False,0.21537362796960446,False,False,False,False
Iztapalapa,Los Picos,18,61,0.0,17.0,False,False,False,False,False,False,False,False,0.20704741360188994,False,False,False,False
Iztapalapa,Miguel De La Madrid Hurtado,299,132,1.0,30.0,True,False,False,False,False,False,False,False,0.06577365224353815,False,True,False,False
Iztapalapa,Minerva,15,24,2.0,6.0,False,False,False,False,False,False,False,False,0.19819502743630668,False,False,False,False
Iztapalapa,Miravalles,97,62,0.0,13.0,True,False,False,False,False,False,False,False,0.1498058891893994,False,True,False,False
Iztapalapa,Mixcoatl,1856,50,1.0,20.0,True,True,False,False,False,False,False,False,-0.10947741240735231,True,True,True,True
Iztapalapa,Monte Alban,16,31,0.0,7.0,False,False,False,False,False,False,False,False,0.2123015147273754,False,False,False,False
Iztapalapa,Nueva Rosita,31,37,0.0,7.0,False,False,False,False,False,False,False,False,0.20525870316354522,False,False,False,False
Iztapalapa,Palmitas,129,73,0.0,21.0,True,False,False,False,False,False,False,False,0.12171440168231867,False,True,False,False
Iztapalapa,Paraje San Juan,258,80,1.0,28.0,True,False,False,False,False,False,False,False,0.08147574658878626,False,True,False,False
Iztapalapa,Paraje San Juan Cerro,29,44,4.0,11.0,False,False,False,False,False,False,False,False,0.1645572512676079,False,False,False,False
Iztapalapa,Paraje Zacatepec,852,100,1.0,26.0,True,True,False,False,False,False,False,False,-0.03798435646293652,True,True,True,True
Iztapalapa,Parque Nacional Cerro De La Estrella,35,13,0.0,3.0,False,False,False,False,False,False,False,False,0.18335007562063715,False,False,False,False
Iztapalapa,Paseos De Churubusco,78,94,3.0,25.0,True,False,False,False,False,False,False,False,0.14337901502880246,False,True,False,False
Iztapalapa,Plan De Iguala,26,11,3.0,1.0,False,False,False,False,False,False,False,False,0.1403223201999021,False,False,False,False
Iztapalapa,Polvorilla,4602,101,1.0,33.0,True,True,False,False,False,False,False,False,-0.14815936506336091,True,True,True,True
Iztapalapa,Prado Churubusco,2,4,0.0,1.0,False,False,False,False,False,False,False,False,0.19109680335905338,False,False,False,False
Iztapalapa,Presidentes De Mexico,50,139,0.0,47.0,False,False,False,False,False,False,False,False,0.11968045742550376,False,False,False,False
Iztapalapa,Progresista,124,115,3.0,44.0,True,False,False,False,False,False,False,False,0.09877417842086106,False,True,False,False
Iztapalapa,Progreso Del Sur,42,17,0.0,7.0,False,False,False,False,False,False,False,False,0.18848987116890148,False,False,False,False
Iztapalapa,Pueblo Aculco,171,87,0.0,19.0,True,False,False,False,False,False,False,False,0.10578539879242854,False,True,False,False
Iztapalapa,Pueblo Culhuacan,10,87,1.0,31.0,False,False,False,False,False,False,False,False,0.19226356425370528,False,False,False,False
Iztapalapa,Pueblo Los Reyes Culhuacan,7,90,2.0,21.0,False,False,False,False,False,False,False,False,0.18576452246360792,False,False,False,False
Iztapalapa,Pueblo Magdalena Atlazolpa,188,50,0.0,24.0,True,False,False,False,False,False,False,False,0.09843482281071297,False,True,False,False
Iztapalapa,Pueblo Mexicaltzingo,14,50,0.0,16.0,False,False,False,False,False,False,False,False,0.21102267957112136,False,False,False,False
Iztapalapa,Pueblo San Andres Tomatlan,16,48,1.0,13.0,False,False,False,False,False,False,False,False,0.2106468960523178,False,False,False,False
Iztapalapa,Pueblo San Juanico Nextipac,44,17,0.0,4.0,False,False,False,False,False,False,False,False,0.18562328508068682,False,False,False,False
Iztapalapa,Pueblo San Lorenzo Tezonco,736,194,1.0,48.0,True,True,False,False,False,False,False,False,-0.05621815592484014,True,True,True,True
Iztapalapa,Pueblo San Lorenzo Xicotencatl,23,64,3.0,19.0,False,False,False,False,False,False,False,False,0.18388786783023692,False,False,False,False
Iztapalapa,Pueblo San Sebastian Tecoloxtitla,169,63,1.0,24.0,True,False,False,False,False,False,False,False,0.1111119556452908,False,True,False,False
Iztapalapa,Pueblo Santa Maria Aztahuacan,649,134,3.0,48.0,True,True,False,False,False,False,False,False,-0.04715771387608547,True,True,True,True
Iztapalapa,Pueblo Santa Maria Tomatlan,24,67,0.0,20.0,False,False,False,False,False,False,False,False,0.20036673485661533,False,False,False,False
Iztapalapa,Pueblo Santa Martha Acatitla,104,365,0.0,73.0,True,False,True,False,False,False,True,False,0.006811573145297234,False,True,False,False
Iztapalapa,Pueblo Santiago Acahualtepec,50,55,0.0,15.0,False,False,False,False,False,False,False,False,0.18485111279598482,False,False,False,False
Iztapalapa,Pueblo Sta Cruz Meyehualco,24,146,0.0,48.0,False,False,False,False,False,False,False,False,0.1330510499078768,False,False,False,False
